"cve_id","cwes","description","severity","exploitability","impact","published_date","last_modified_date","refs","code_refs","commits"
"CVE-2023-39006","{'CWE-79'}","The Crash Reporter (crash_reporter.php) component of OPNsense before 23.7 mishandles input sanitization.","","","","2023-08-09T19:15Z","2023-08-14T14:13Z","{'https://github.com/opnsense/core/commit/1c05a19d9d52c7bfa4ac52114935d9fe76d5d181', 'https://logicaltrust.net/blog/2023/08/opnsense.html'}","{'https://github.com/opnsense/core/commit/1c05a19d9d52c7bfa4ac52114935d9fe76d5d181'}","{'https://github.com/opnsense/core/commit/1c05a19d9d52c7bfa4ac52114935d9fe76d5d181'}"
"CVE-2023-39007","{'CWE-79'}","/ui/cron/item/open in the Cron component of OPNsense before 23.7 allows XSS.","","","","2023-08-09T19:15Z","2023-08-11T23:04Z","{'https://github.com/opnsense/core/commit/5edff49db1cd8b5078611e2f542d91c02af2b25c', 'https://logicaltrust.net/blog/2023/08/opnsense.html'}","{'https://github.com/opnsense/core/commit/5edff49db1cd8b5078611e2f542d91c02af2b25c'}","{'https://github.com/opnsense/core/commit/5edff49db1cd8b5078611e2f542d91c02af2b25c'}"
"CVE-2023-39008","{'CWE-77'}","A command injection vulnerability in the component /api/cron/settings/setJob/ of OPNsense before 23.7 allows attackers to execute arbitrary system commands.","","","","2023-08-09T19:15Z","2023-08-14T14:13Z","{'https://logicaltrust.net/blog/2023/08/opnsense.html', 'https://github.com/opnsense/core/commit/e800097d0c287bb665f0751a98a67c75ef7b45e5'}","{'https://github.com/opnsense/core/commit/e800097d0c287bb665f0751a98a67c75ef7b45e5'}","{'https://github.com/opnsense/core/commit/e800097d0c287bb665f0751a98a67c75ef7b45e5'}"
"CVE-2023-39343","{'CWE-204'}","Sulu is an open-source PHP content management system based on the Symfony framework. It allows over the Admin Login form to detect which user (username, email) exists and which one do not exist. Sulu Installation not using the old Symfony 5.4 security System and previous version are not impacted by this Security issue. The vulnerability has been patched in version 2.5.10. 

","","","","2023-08-04T01:15Z","2023-08-08T18:55Z","{'https://github.com/sulu/sulu/commit/5f6c98ba030b2005793e2dc647cc938937ea889b', 'https://github.com/sulu/sulu/security/advisories/GHSA-wmwf-49vv-p3mr', 'https://github.com/sulu/sulu/releases/tag/2.5.10'}","{'https://github.com/sulu/sulu/commit/5f6c98ba030b2005793e2dc647cc938937ea889b'}","{'https://github.com/sulu/sulu/commit/5f6c98ba030b2005793e2dc647cc938937ea889b'}"
"CVE-2023-39344","{'CWE-89'}","social-media-skeleton is an uncompleted social media project. A SQL injection vulnerability in the project allows UNION based injections, which indirectly leads to remote code execution. Commit 3cabdd35c3d874608883c9eaf9bf69b2014d25c1 contains a fix for this issue.","","","","2023-08-04T20:15Z","2023-08-10T12:47Z","{'https://github.com/fobybus/social-media-skeleton/commit/3cabdd35c3d874608883c9eaf9bf69b2014d25c1', 'https://github.com/fobybus/social-media-skeleton/security/advisories/GHSA-857x-p6fq-mgfh'}","{'https://github.com/fobybus/social-media-skeleton/commit/3cabdd35c3d874608883c9eaf9bf69b2014d25c1'}","{'https://github.com/fobybus/social-media-skeleton/commit/3cabdd35c3d874608883c9eaf9bf69b2014d25c1'}"
"CVE-2023-39346","{'CWE-434'}","LinuxASMCallGraph is software for drawing the call graph of the programming code. Linux ASMCallGraph before commit 20dba06bd1a3cf260612d4f21547c25002121cd5 allows attackers to cause a remote code execution on the server side via uploading a crafted ZIP file due to incorrect filtering rules of uploaded file. The problem has been patched in commit 20dba06bd1a3cf260612d4f21547c25002121cd5. There are no known workarounds.","","","","2023-08-04T21:15Z","2023-08-10T19:09Z","{'https://github.com/bjrjk/LinuxASMCallGraph/commit/20dba06bd1a3cf260612d4f21547c25002121cd5', 'https://github.com/bjrjk/LinuxASMCallGraph/security/advisories/GHSA-63c3-r9qm-c2wx', 'https://github.com/bjrjk/LinuxASMCallGraph/issues/6', 'https://github.com/bjrjk/LinuxASMCallGraph/issues/8'}","{'https://github.com/bjrjk/LinuxASMCallGraph/commit/20dba06bd1a3cf260612d4f21547c25002121cd5'}","{'https://github.com/bjrjk/LinuxASMCallGraph/commit/20dba06bd1a3cf260612d4f21547c25002121cd5'}"
"CVE-2023-39349","{'CWE-284', 'CWE-287'}","Sentry is an error tracking and performance monitoring platform. Starting in version 22.1.0 and prior to version 23.7.2, an attacker with access to a token with few or no scopes can query `/api/0/api-tokens/` for a list of all tokens created by a user, including tokens with greater scopes, and use those tokens in other requests. There is no evidence that the issue was exploited on `sentry.io`. For self-hosted users, it is advised to rotate user auth tokens. A fix is available in version 23.7.2 of `sentry` and `self-hosted`. There are no known workarounds.","","","","2023-08-07T19:15Z","2023-08-10T17:04Z","{'https://github.com/getsentry/sentry/security/advisories/GHSA-9jcq-jf57-c62c', 'https://github.com/getsentry/sentry/pull/53850', 'https://github.com/getsentry/sentry/commit/fad12c1150d1135edf9666ea72ca11bc110c1083', 'https://github.com/getsentry/sentry/releases/tag/23.7.2', 'https://github.com/getsentry/self-hosted/releases/tag/23.7.2'}","{'https://github.com/getsentry/sentry/commit/fad12c1150d1135edf9666ea72ca11bc110c1083'}","{'https://github.com/getsentry/sentry/commit/fad12c1150d1135edf9666ea72ca11bc110c1083'}"
"CVE-2023-39350","{'CWE-191'}","FreeRDP is a free implementation of the Remote Desktop Protocol (RDP), released under the Apache license. This issue affects Clients only. Integer underflow leading to DOS (e.g. abort due to `WINPR_ASSERT` with default compilation flags). When an insufficient blockLen is provided, and proper length validation is not performed, an Integer Underflow occurs, leading to a Denial of Service (DOS) vulnerability. This issue has been addressed in versions 2.11.0 and 3.0.0-beta3. Users are advised to upgrade. There are no known workarounds for this vulnerability.
","","","","2023-08-31T20:15Z","2023-08-31T20:15Z","{'https://github.com/FreeRDP/FreeRDP/commit/e204fc8be5a372626b13f66daf2abafe71dbc2dc', 'https://github.com/FreeRDP/FreeRDP/security/advisories/GHSA-rrrv-3w42-pffh'}","{'https://github.com/FreeRDP/FreeRDP/commit/e204fc8be5a372626b13f66daf2abafe71dbc2dc'}","{'https://github.com/FreeRDP/FreeRDP/commit/e204fc8be5a372626b13f66daf2abafe71dbc2dc'}"
"CVE-2023-39354","{'CWE-125'}","FreeRDP is a free implementation of the Remote Desktop Protocol (RDP), released under the Apache license. Affected versions are subject to an Out-Of-Bounds Read in the `nsc_rle_decompress_data` function. The Out-Of-Bounds Read occurs because it processes `context->Planes` without  checking if it contains data of sufficient length. Should an attacker be able to leverage this vulnerability they may be able to cause a crash. This issue has been addressed in versions 2.11.0 and 3.0.0-beta3. Users are advised to upgrade. There are no known workarounds for this vulnerability.","","","","2023-08-31T20:15Z","2023-08-31T20:15Z","{'https://github.com/FreeRDP/FreeRDP/security/advisories/GHSA-c3r2-pxxp-f8r6', 'https://github.com/FreeRDP/FreeRDP/commit/cd1da25a87358eb3b5512fd259310e95b19a05ec'}","{'https://github.com/FreeRDP/FreeRDP/commit/cd1da25a87358eb3b5512fd259310e95b19a05ec'}","{'https://github.com/FreeRDP/FreeRDP/commit/cd1da25a87358eb3b5512fd259310e95b19a05ec'}"
"CVE-2023-39355","{'CWE-416'}","FreeRDP is a free implementation of the Remote Desktop Protocol (RDP), released under the Apache license. Versions of FreeRDP on the 3.x release branch before beta3 are subject to a Use-After-Free in processing `RDPGFX_CMDID_RESETGRAPHICS` packets. If `context->maxPlaneSize` is 0, `context->planesBuffer` will be freed. However, without updating `context->planesBuffer`, this leads to a Use-After-Free exploit vector. In most environments this should only result in a crash. This issue has been addressed in version 3.0.0-beta3 and users of the beta 3.x releases are advised to upgrade. There are no known workarounds for this vulnerability.","","","","2023-08-31T20:15Z","2023-08-31T20:15Z","{'https://github.com/FreeRDP/FreeRDP/commit/d6f9d33a7db0b346195b6a15b5b99944ba41beee', 'https://github.com/FreeRDP/FreeRDP/security/advisories/GHSA-hvwj-vmg6-2f5h'}","{'https://github.com/FreeRDP/FreeRDP/commit/d6f9d33a7db0b346195b6a15b5b99944ba41beee'}","{'https://github.com/FreeRDP/FreeRDP/commit/d6f9d33a7db0b346195b6a15b5b99944ba41beee'}"
"CVE-2023-39518","{'CWE-79'}","social-media-skeleton is an uncompleted social media project implemented using PHP, MySQL, CSS, JavaScript, and HTML. Versions 1.0.0 until 1.0.3 have a stored cross-site scripting vulnerability. The problem is patched in v1.0.3.
","","","","2023-08-08T19:15Z","2023-08-10T21:10Z","{'https://github.com/fobybus/social-media-skeleton/pull/4', 'https://github.com/fobybus/social-media-skeleton/commit/6765d1109016e1f1d707ef47917927c7704e6428', 'https://github.com/fobybus/social-media-skeleton/security/advisories/GHSA-2jxx-r967-f76p'}","{'https://github.com/fobybus/social-media-skeleton/commit/6765d1109016e1f1d707ef47917927c7704e6428'}","{'https://github.com/fobybus/social-media-skeleton/commit/6765d1109016e1f1d707ef47917927c7704e6428'}"
"CVE-2023-39520","{'CWE-269'}","Cryptomator encrypts data being stored on cloud infrastructure. The MSI installer provided on the homepage for Cryptomator version 1.9.2 allows local privilege escalation for low privileged users, via the `repair` function. The problem occurs as the repair function of the MSI is spawning an SYSTEM Powershell without the `-NoProfile` parameter. Therefore the profile of the user starting the repair will be loaded. Version 1.9.3 contains a fix for this issue. Adding a `-NoProfile` to the powershell is a possible workaround.","","","","2023-08-07T20:15Z","2023-08-11T18:10Z","{'https://github.com/cryptomator/cryptomator/releases/tag/1.9.3', 'https://github.com/cryptomator/cryptomator/security/advisories/GHSA-62gx-54j7-mjh3', 'https://github.com/cryptomator/cryptomator/releases/download/1.9.2/Cryptomator-1.9.2-x64.msi', 'https://github.com/cryptomator/cryptomator/commit/727c32ad50c3901a6144a11cf984a3b7ebcf8b2b'}","{'https://github.com/cryptomator/cryptomator/commit/727c32ad50c3901a6144a11cf984a3b7ebcf8b2b'}","{'https://github.com/cryptomator/cryptomator/commit/727c32ad50c3901a6144a11cf984a3b7ebcf8b2b'}"
"CVE-2023-39521","{'CWE-79'}","Tuleap is an open source suite to improve management of software developments and collaboration. In Tuleap Community Edition prior to version 14.11.99.28 and Tuleap Enterprise Edition prior to versions 14.10-6 and 14.11-3, content displayed in the \"card fields\" (visible in the kanban and PV2 apps) is not properly escaped. An agile dashboard administrator deleting a kanban with a malicious label can be forced to execute uncontrolled code. Tuleap Community Edition 14.11.99.28, Tuleap Enterprise Edition 14.10-6, and Tuleap Enterprise Edition 14.11-3 contain a fix for this issue.","","","","2023-08-24T23:15Z","2023-08-30T17:43Z","{'https://github.com/Enalean/tuleap/security/advisories/GHSA-h9xc-w7qq-vpfc', 'https://github.com/Enalean/tuleap/commit/93d10654b1d95c5bf500204666310418b01b8a8d', 'https://tuleap.net/plugins/tracker/?aid=33656', 'https://tuleap.net/plugins/git/tuleap/tuleap/stable?a=commit&h=93d10654b1d95c5bf500204666310418b01b8a8d'}","{'https://github.com/Enalean/tuleap/commit/93d10654b1d95c5bf500204666310418b01b8a8d'}","{'https://github.com/Enalean/tuleap/commit/93d10654b1d95c5bf500204666310418b01b8a8d'}"
"CVE-2023-39522","{'CWE-203'}","goauthentik is an open-source Identity Provider. In affected versions using a recovery flow with an identification stage an attacker is able to determine if a username exists. Only setups configured with a recovery flow are impacted by this. Anyone with a user account on a system with the recovery flow described above is susceptible to having their username/email revealed as existing. An attacker can easily enumerate and check users' existence using the recovery flow, as a clear message is shown when a user doesn't exist. Depending on configuration this can either be done by username, email, or both. This issue has been addressed in versions 2023.5.6 and 2023.6.2. Users are advised to upgrade. There are no known workarounds for this issue.","","","","2023-08-29T18:15Z","2023-08-29T20:41Z","{'https://github.com/goauthentik/authentik/security/advisories/GHSA-vmf9-6pcv-xr87', 'https://github.com/goauthentik/authentik/commit/aa874dd92a770d5f8cd8f265b7cdd31cd73a4599'}","{'https://github.com/goauthentik/authentik/commit/aa874dd92a770d5f8cd8f265b7cdd31cd73a4599'}","{'https://github.com/goauthentik/authentik/commit/aa874dd92a770d5f8cd8f265b7cdd31cd73a4599'}"
"CVE-2023-39523","{'CWE-77'}","ScanCode.io is a server to script and automate software composition analysis with ScanPipe pipelines. Prior to version 32.5.1, the software has a possible command injection vulnerability in the docker fetch process as it allows to append malicious commands in the `docker_reference` parameter.

In the function `scanpipe/pipes/fetch.py:fetch_docker_image` the parameter `docker_reference` is user controllable. The `docker_reference` variable is then passed to the vulnerable function `get_docker_image_platform`.  However, the `get_docker_image_plaform` function constructs a shell command with the passed `docker_reference`. The `pipes.run_command` then executes the shell command without any prior sanitization, making the function vulnerable to command injections. A malicious user who is able to create or add inputs to a project can inject commands. Although the command injections are blind and the user will not receive direct feedback without logs, it is still possible to cause damage to the server/container. The vulnerability appears for example if a malicious user adds a semicolon after the input of `docker://;`, it would allow appending malicious commands.

Version 32.5.1 contains a patch for this issue. The `docker_reference` input should be sanitized to avoid command injections and, as a workaround, one may avoid creating commands with user controlled input directly.","","","","2023-08-07T21:15Z","2023-08-11T18:12Z","{'https://github.com/nexB/scancode.io/security/advisories/GHSA-2ggp-cmvm-f62f', 'https://github.com/nexB/scancode.io/commit/07ec0de1964b14bf085a1c9a27ece2b61ab6105c', 'https://github.com/nexB/scancode.io/releases/tag/v32.5.1', 'https://github.com/nexB/scancode.io/blob/main/scanpipe/pipes/fetch.py#L185'}","{'https://github.com/nexB/scancode.io/commit/07ec0de1964b14bf085a1c9a27ece2b61ab6105c'}","{'https://github.com/nexB/scancode.io/commit/07ec0de1964b14bf085a1c9a27ece2b61ab6105c'}"
